,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.740000000000001,2.06,2.3899999999999997,3.1299999999999986,3.8299999999999974,4.5299999999999985,5.589999999999997,6.599999999999996,8.119999999999997,9.479999999999999,11.39,13.379999999999995,14.830000000000004,18.50000000000001,20.799999999999997,23.09,25.179999999999996,29.46,32.269999999999996,37.94999999999998,40.52999999999999,43.979999999999976,47.94999999999997,55.210000000000036,58.51,62.08,69.25,73.89,81.17999999999999,85.99000000000001,93.41000000000003,100.10000000000002,105.49000000000001,114.87999999999995,120.93999999999998,131.95,138.35000000000002,148.71,158.69999999999993,169.12000000000012,178.20000000000002,184.87000000000006,196.46000000000004,209.86,223.74000000000007,234.21999999999994,244.95000000000002,257.28,270.39,284.26000000000005,299.59000000000003,314.65999999999997,329.9699999999998,349.16999999999996,364.35,378.95,393.3700000000001,413.68,433.63999999999993,447.33000000000004,469.63999999999976,486.8599999999999,505.5299999999998,526.0699999999999,547.6300000000001,573.06,592.4799999999999,615.7199999999996,640.08,665.4699999999998,686.0999999999997,712.6600000000001,736.4300000000002,763.0199999999999,789.6400000000004,820.2800000000001,849.6899999999997,867.6199999999998,901.6400000000002,929.25,958.7999999999997,990.4800000000004,1019.2200000000001,1048.7700000000002,1078.0599999999997,1113.8800000000003,1146.8200000000002,1178.1000000000001,1211.3200000000002,1242.6899999999998,1278.1200000000003,1310.5799999999995,1346.5300000000002,1385.8200000000004,1420.0999999999995,1452.0699999999997,1491.3999999999994,1530.6500000000003,1568.89,1612.3
1,2.3099999999999987,3.5199999999999965,4.399999999999996,5.429999999999994,6.3699999999999966,8.609999999999998,10.64,12.829999999999997,16.76,21.169999999999995,25.14,31.200000000000006,34.460000000000015,46.09000000000001,53.59,60.080000000000005,70.48000000000005,84.27999999999999,96.08999999999997,107.94999999999996,122.98000000000008,137.72,152.79999999999995,173.99999999999997,185.33999999999995,200.46000000000006,228.94000000000005,252.42000000000007,267.62999999999994,290.36,311.5499999999999,332.1399999999999,364.12000000000006,384.97,413.09999999999997,446.06,457.63,492.98,521.93,551.42,565.22,600.2800000000001,630.3399999999998,650.54,681.3300000000003,718.0000000000001,735.9199999999998,763.4399999999999,795.57,826.8999999999999,856.0200000000003,885.8500000000001,897.92,943.4900000000004,968.7199999999999,998.5199999999999,1014.4199999999998,1059.6100000000001,1078.9199999999996,1103.5500000000002,1130.8999999999999,1157.85,1181.4800000000005,1209.87,1234.04,1268.4499999999994,1288.8899999999996,1313.5400000000009,1341.6300000000008,1369.6099999999994,1384.9499999999998,1413.5199999999993,1444.37,1470.8999999999999,1490.8099999999995,1518.4599999999996,1540.7099999999998,1558.97,1587.5800000000002,1604.92,1635.2200000000005,1652.5100000000004,1679.12,1701.7000000000007,1720.0299999999997,1740.5999999999997,1770.1699999999996,1791.6000000000006,1810.0300000000004,1833.38,1848.3899999999996,1875.6399999999999,1896.2100000000003,1917.6000000000004,1937.1000000000001,1956.3499999999985,1977.3399999999992,1997.4300000000003,2019.1799999999998,2037.6000000000001
2,2.6399999999999983,4.229999999999996,6.299999999999993,7.109999999999998,8.709999999999994,11.000000000000004,14.960000000000004,19.930000000000014,22.589999999999996,27.369999999999994,38.60000000000001,44.480000000000025,48.10999999999998,65.02,88.99,87.43999999999998,103.53000000000009,131.21,153.69999999999996,171.80000000000004,198.55,225.1200000000001,244.33999999999995,297.83000000000004,300.37,330.4999999999999,385.83000000000004,408.55999999999995,452.24,505.4700000000001,534.1900000000002,579.8199999999998,626.5799999999997,670.9999999999997,712.5799999999998,790.73,818.7799999999996,885.4699999999999,913.42,971.7400000000001,1001.3100000000004,1060.4499999999996,1114.9000000000003,1141.5299999999997,1204.7299999999998,1283.4599999999998,1305.6400000000003,1340.8200000000004,1401.3900000000008,1433.3600000000001,1507.7500000000005,1523.97,1577.11,1619.0800000000004,1641.1599999999996,1674.8200000000006,1716.3600000000008,1735.5200000000007,1791.3300000000004,1821.4499999999996,1855.7800000000002,1859.3800000000006,1889.21,1920.6400000000003,1952.7200000000007,1975.36,1998.1900000000005,2010.3999999999994,2028.89,2047.7100000000005,2063.28,2088.1099999999997,2101.4199999999996,2115.109999999999,2132.3799999999997,2139.6299999999997,2148.1699999999996,2162.2,2183.2,2186.6900000000005,2195.52,2201.6,2207.24,2216.6700000000005,2218.510000000001,2233.44,2236.8699999999994,2244.2700000000004,2245.3999999999996,2251.9999999999995,2259.030000000001,2260.68,2270.2700000000004,2269.8700000000003,2272.849999999999,2278.7500000000005,2278.84,2280.3500000000004,2287.62,2290.4599999999996
3,2.9099999999999975,4.179999999999996,5.329999999999994,6.839999999999996,9.059999999999999,11.759999999999998,15.08,18.29,23.56000000000001,28.929999999999993,36.690000000000005,44.510000000000005,51.32999999999998,65.54,77.98000000000003,89.07999999999998,102.92999999999999,122.67000000000006,140.81999999999996,159.93000000000004,184.0200000000001,201.89,220.56000000000012,250.52000000000004,268.92999999999995,298.4599999999999,320.9400000000001,349.15000000000003,374.42,404.22999999999985,425.0300000000001,450.58999999999986,480.4100000000001,513.95,534.0800000000002,570.6499999999999,587.9699999999997,623.48,646.66,675.8700000000001,699.9300000000001,723.2699999999998,748.7200000000001,777.1299999999999,800.8900000000001,824.1300000000006,846.8099999999998,875.07,897.7199999999998,923.6099999999997,945.1699999999995,965.7000000000004,985.5299999999997,1019.3200000000002,1042.9199999999998,1062.56,1080.6100000000001,1104.9599999999996,1129.5000000000005,1153.1700000000008,1169.67,1196.6699999999996,1211.6899999999998,1241.4199999999994,1256.7699999999998,1282.5500000000002,1301.1300000000003,1325.2200000000003,1347.0200000000002,1365.7600000000002,1386.6700000000003,1403.9400000000005,1435.2599999999998,1450.5799999999997,1469.9700000000007,1497.3100000000002,1517.2500000000002,1536.0999999999992,1555.6,1577.7599999999995,1599.55,1612.9699999999998,1638.2999999999995,1661.799999999999,1677.6000000000004,1699.4500000000003,1722.0499999999997,1741.6600000000003,1759.98,1780.6399999999996,1801.5399999999995,1824.8899999999999,1844.5799999999997,1866.6500000000003,1884.0700000000004,1904.2399999999998,1924.6299999999997,1943.1899999999996,1965.3000000000002,1986.7500000000005
4,3.899999999999995,7.2999999999999945,9.769999999999992,10.409999999999993,13.849999999999989,18.859999999999996,24.83,32.44999999999999,39.95000000000001,52.62000000000004,65.85,81.52999999999997,91.6,120.21,153.25000000000006,167.2400000000001,202.17999999999995,239.55000000000007,284.06,320.75999999999993,360.73,410.53000000000026,459.89,520.9100000000001,549.6700000000002,614.85,666.7199999999998,722.8700000000001,787.5100000000002,861.4999999999994,908.5600000000001,956.9600000000003,1030.6499999999999,1109.0000000000005,1150.9600000000003,1244.6,1285.2700000000002,1367.9699999999993,1404.0099999999993,1480.7099999999994,1507.1,1564.78,1612.8400000000004,1669.7800000000002,1717.6099999999997,1745.5699999999993,1790.3499999999995,1831.390000000001,1882.1399999999999,1900.6499999999992,1929.4599999999996,1956.3400000000001,1974.339999999999,2014.3400000000006,2034.6499999999999,2056.57,2070.9599999999996,2085.5300000000007,2099.8700000000003,2113.7600000000007,2121.9200000000005,2137.1899999999996,2140.69,2152.46,2161.3399999999992,2165.6800000000003,2170.05,2177.1699999999996,2182.83,2186.2299999999996,2194.58,2192.0900000000006,2200.0099999999998,2200.26,2202.4,2209.1,2209.13,2216.469999999999,2216.23,2220.620000000001,2222.7999999999997,2219.639999999999,2224.04,2227.16,2229.29,2228.9300000000003,2229.63,2231.15,2231.7000000000003,2234.2800000000007,2236.53,2239.45,2238.919999999999,2239.7499999999995,2242.1099999999997,2242.0499999999997,2244.32,2243.2400000000002,2246.2799999999997,2246.3500000000004
5,5.369999999999998,6.369999999999996,7.289999999999997,9.659999999999995,11.619999999999996,13.679999999999998,16.97000000000001,19.83000000000001,24.429999999999996,28.369999999999997,34.0,39.62,43.61999999999997,54.12,60.61,66.94,72.92,84.33000000000003,92.69999999999997,107.07999999999998,114.39999999999999,123.51000000000002,132.94,151.46,160.48,169.28,186.96000000000012,197.78999999999996,214.52000000000004,225.79,244.23999999999995,257.72,270.44000000000005,290.15,304.17999999999995,328.01999999999987,340.62,360.7500000000001,379.72999999999996,400.7,419.41,429.8800000000002,451.41000000000014,476.18999999999994,499.9500000000001,517.88,536.9500000000002,557.65,578.5100000000002,602.7399999999999,626.31,648.07,671.9499999999999,700.76,723.5500000000001,743.7500000000002,765.4599999999996,791.4799999999997,820.7600000000003,839.6399999999998,867.2299999999998,892.1199999999999,915.3600000000005,941.3699999999999,967.7899999999997,999.4400000000002,1020.7399999999999,1050.04,1077.0900000000001,1107.9799999999996,1129.2399999999998,1157.4900000000005,1186.9599999999996,1215.2899999999997,1239.96,1272.4899999999998,1301.1299999999997,1318.28,1349.9099999999999,1377.0100000000004,1404.4099999999999,1431.6099999999997,1455.1499999999996,1484.4800000000005,1505.1899999999996,1535.9,1564.290000000001,1589.8899999999996,1614.879999999999,1641.5599999999997,1668.5599999999995,1693.87,1725.6200000000001,1758.1399999999996,1787.0599999999997,1812.8500000000004,1846.1,1881.5399999999995,1914.6900000000007,1951.77
6,5.229999999999999,6.199999999999996,7.169999999999998,9.449999999999994,11.459999999999992,13.53,16.790000000000006,19.570000000000004,24.2,28.1,33.66,39.31999999999998,43.439999999999976,53.81,60.360000000000014,66.63999999999999,72.73,84.14000000000001,92.38999999999997,106.97000000000001,114.12,123.26000000000002,132.73999999999998,151.18000000000004,160.24999999999997,169.09999999999997,186.81000000000003,197.76000000000002,214.46000000000004,225.70000000000005,244.26999999999995,257.73999999999995,270.41,290.2300000000001,304.24999999999994,328.03,340.5999999999999,360.8600000000001,379.8599999999999,400.81,419.56,430.0600000000001,451.6100000000003,476.3799999999999,500.3100000000002,518.1499999999999,537.2700000000002,557.9000000000001,578.7700000000003,603.09,626.7399999999999,648.5199999999999,672.4799999999997,701.22,724.0999999999999,744.5299999999999,766.2299999999994,792.1199999999998,821.6100000000002,840.2399999999999,868.3499999999995,893.23,916.44,942.87,969.4899999999998,1001.1499999999999,1022.85,1052.3,1079.52,1110.82,1132.3600000000001,1160.69,1190.65,1219.4000000000005,1244.69,1277.5,1307.7600000000002,1325.1500000000003,1357.6700000000005,1385.73,1414.1700000000008,1442.7199999999996,1467.1400000000003,1497.1,1521.5099999999998,1552.8400000000001,1583.1599999999999,1610.03,1637.33,1665.97,1695.55,1721.64,1754.3900000000003,1789.4499999999991,1820.64,1847.25,1879.9600000000003,1917.73,1950.5699999999997,1987.2500000000002
7,5.829999999999993,8.439999999999992,11.33999999999999,14.029999999999992,18.329999999999988,23.86999999999999,30.7,36.5,46.41000000000001,55.57,70.08000000000001,85.79000000000002,96.56000000000002,119.31999999999994,140.08000000000004,159.32999999999993,178.29000000000002,206.63999999999987,230.38000000000002,257.62,285.05999999999995,305.57999999999987,328.21,357.4499999999999,376.37999999999994,404.2100000000001,428.14000000000004,451.6000000000003,471.1300000000002,493.7899999999999,514.02,530.4500000000003,552.44,575.4399999999999,590.3899999999996,612.19,627.4000000000002,653.9999999999998,667.63,684.4300000000002,699.46,721.5699999999999,737.1899999999998,754.7700000000002,769.7700000000001,791.9000000000001,805.4799999999999,829.0500000000002,844.6,867.4900000000002,887.4000000000001,904.6400000000002,920.4900000000001,945.41,972.53,984.3800000000001,1002.0499999999996,1020.5600000000001,1045.4800000000002,1068.2999999999997,1078.4699999999996,1103.5,1118.06,1141.2700000000002,1152.1899999999998,1178.6100000000001,1195.5500000000002,1218.2299999999998,1237.5799999999995,1251.7299999999996,1270.7800000000007,1288.3800000000003,1313.86,1331.5500000000009,1347.36,1368.7299999999998,1392.5299999999997,1410.8300000000006,1423.1400000000006,1448.5800000000006,1471.4999999999998,1480.4,1501.1399999999999,1523.42,1543.0100000000002,1557.73,1583.8499999999992,1601.4499999999998,1612.1699999999996,1634.9000000000003,1656.2899999999997,1675.9499999999996,1692.8400000000006,1719.6499999999996,1737.7200000000005,1753.83,1772.4199999999998,1789.8600000000001,1812.2499999999998,1829.6099999999994
8,7.509999999999991,14.179999999999993,18.759999999999987,20.089999999999996,26.169999999999973,35.839999999999996,47.17,61.07999999999999,74.55,96.43999999999997,121.56000000000002,150.35999999999999,166.49999999999994,213.07999999999993,269.8,291.76999999999987,347.8000000000001,404.5699999999999,468.45000000000005,524.3499999999998,575.0800000000002,644.6300000000001,710.8900000000001,775.5299999999997,812.2700000000002,891.11,946.2499999999999,1006.3500000000005,1071.8899999999996,1149.6600000000003,1209.5799999999992,1235.9299999999998,1315.3,1379.2899999999995,1414.08,1492.8800000000006,1539.559999999999,1613.7399999999998,1623.7000000000007,1689.4700000000003,1698.2699999999998,1753.6499999999999,1793.7500000000005,1833.39,1869.9100000000005,1891.6500000000003,1918.259999999999,1946.6399999999999,1983.4599999999994,1992.3000000000002,2012.65,2029.25,2040.89,2054.35,2071.11,2076.22,2083.14,2082.63,2089.33,2098.22,2090.6100000000006,2095.549999999999,2095.3900000000003,2094.9600000000005,2094.9099999999994,2095.1099999999997,2092.83,2097.37,2096.8,2091.86,2096.17,2092.0199999999995,2093.3200000000006,2093.6400000000003,2091.6399999999994,2091.6599999999994,2094.339999999999,2096.2900000000004,2090.68,2096.060000000001,2100.0499999999993,2092.18,2091.5899999999997,2093.999999999999,2096.529999999999,2090.33,2091.92,2092.899999999999,2086.81,2090.0799999999995,2093.81,2091.9700000000007,2086.6400000000003,2090.7199999999993,2095.1800000000003,2090.460000000001,2091.6099999999997,2089.65,2092.87,2089.2600000000007
9,5.099999999999998,6.039999999999995,7.049999999999997,9.229999999999995,11.259999999999993,13.350000000000001,16.59000000000001,19.270000000000007,23.939999999999994,27.8,33.230000000000004,39.02999999999999,43.129999999999974,53.39,59.96999999999999,66.18,72.35000000000001,83.74999999999999,91.91,106.65000000000002,113.56000000000003,122.73,132.14000000000001,150.58999999999997,159.78999999999996,168.55000000000007,186.36000000000004,197.30999999999997,213.97999999999996,225.16000000000008,243.73999999999992,257.20000000000005,270.06000000000006,289.87000000000006,303.89,327.59,340.17999999999995,360.31,379.28000000000003,400.2600000000001,419.08,429.50000000000006,450.9800000000002,475.8099999999998,499.60000000000014,517.58,536.6800000000002,557.28,578.1700000000001,602.5,626.0499999999998,647.7100000000002,671.64,700.4000000000002,723.2,743.4900000000002,765.1199999999995,790.8799999999999,820.2900000000004,839.2599999999999,866.8599999999999,891.8,914.9000000000004,940.7899999999995,966.9799999999998,998.9400000000003,1019.9900000000001,1049.3199999999997,1076.4400000000003,1107.1799999999994,1128.4399999999998,1156.6300000000003,1185.8699999999997,1213.9699999999996,1238.5699999999997,1271.2099999999996,1299.8300000000002,1316.45,1347.8499999999997,1375.21,1402.22,1429.3199999999997,1452.7499999999998,1481.8899999999996,1502.45,1533.0300000000002,1561.4500000000012,1586.4799999999998,1611.35,1637.8100000000002,1664.5899999999997,1689.6599999999987,1721.47,1753.4900000000002,1782.2900000000004,1808.6399999999996,1842.2499999999998,1877.9399999999991,1911.31,1949.1200000000001
