,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,2.3249999999999997,2.3624999999999985,2.3624999999999994,2.4499999999999997,2.7124999999999995,2.3249999999999993,2.3624999999999994,2.425,2.7749999999999995,2.4749999999999996,2.4499999999999993,2.424999999999999,2.5124999999999997,2.4875000000000003,2.3374999999999995,2.4749999999999996,2.437499999999999,2.65,2.55,2.875,2.4999999999999987,2.6625000000000005,2.725000000000001,2.5875,2.649999999999999,2.712499999999999,2.4624999999999995,2.7499999999999996,2.6,2.712500000000001,2.7,3.050000000000001,2.6249999999999996,2.999999999999999,2.8000000000000003,2.787499999999999,3.0250000000000012,2.8499999999999996,2.937499999999999,2.7999999999999994,2.975,2.987500000000001,3.0624999999999996,2.587499999999999,2.962499999999999,2.5999999999999996,3.2625000000000006,2.9499999999999993,2.8374999999999986,3.062500000000001,3.2624999999999993,2.9249999999999985,3.3,3.2999999999999994,3.05,2.8874999999999993,3.337499999999999,3.2124999999999986,3.325,3.2125,3.3,3.1000000000000005,3.4375000000000004,3.2624999999999993,3.3374999999999995,3.5249999999999986,3.4875000000000003,3.3875,3.4624999999999986,3.2125,3.4125,3.187500000000001,3.15,3.5875000000000012,3.45,3.550000000000001,3.35,3.6625000000000005,3.225000000000001,3.537499999999999
1,3.7000000000000006,3.6499999999999986,3.6999999999999993,3.9250000000000007,4.037500000000001,3.7874999999999996,3.9750000000000005,4.0375000000000005,4.125000000000002,3.9624999999999995,3.499999999999999,3.6000000000000005,3.950000000000002,4.0125,3.500000000000001,4.074999999999999,3.6625,3.7749999999999995,4.1875,4.6000000000000005,4.200000000000001,4.612500000000001,4.825000000000001,4.025,4.0625,4.925000000000002,3.9125,4.2,4.425,4.812500000000001,4.712499999999999,5.062500000000003,4.2375,4.987500000000002,4.612500000000001,4.875000000000001,4.975,4.812500000000001,4.4875000000000025,4.525,4.4624999999999995,4.400000000000001,5.225000000000001,3.7125000000000004,4.512499999999999,4.5,5.1750000000000025,4.862500000000001,4.825000000000002,4.662500000000001,5.5125,4.850000000000001,4.875,5.3375,4.574999999999999,5.262500000000001,5.9125000000000005,5.475000000000001,5.1625,5.937500000000002,5.300000000000002,4.775000000000001,5.55,4.9125000000000005,5.587500000000004,5.95,6.100000000000002,5.187500000000003,5.6,5.0249999999999995,5.4250000000000025,5.5125,5.587500000000001,6.1125,5.8,6.537499999999999,5.3125,6.687500000000003,5.087500000000001,5.7625
2,5.450000000000001,4.85,3.7875,5.050000000000001,4.800000000000002,4.512500000000001,7.3125000000000036,5.075000000000001,4.312500000000001,4.6125,4.200000000000002,4.187500000000002,4.825000000000002,4.925000000000001,5.337500000000002,5.499999999999999,5.625000000000002,5.225,6.000000000000001,6.237500000000004,5.3375,5.375000000000003,5.325000000000002,5.087499999999998,4.7749999999999995,6.375000000000002,5.712500000000002,4.862500000000002,6.850000000000001,5.775000000000001,5.637499999999999,5.675,6.025,6.299999999999998,5.750000000000002,5.287500000000001,6.687499999999999,7.050000000000002,5.850000000000002,4.812499999999999,5.812500000000003,6.499999999999998,7.137499999999999,7.7125,6.575000000000003,4.8,6.025000000000003,6.550000000000001,7.262500000000002,5.212500000000001,6.512500000000001,5.287500000000002,6.1000000000000005,7.074999999999999,6.0249999999999995,7.737499999999999,6.937500000000003,7.187500000000001,6.437500000000003,7.924999999999999,7.600000000000001,6.375000000000001,8.324999999999994,6.699999999999999,7.087500000000004,8.962500000000002,7.675,7.699999999999999,6.4625,6.175000000000002,7.962500000000003,8.15,6.137499999999999,7.699999999999998,7.999999999999998,8.2125,7.5375,8.375000000000002,6.774999999999999,7.062500000000001
3,5.150000000000001,4.9750000000000005,4.35,4.450000000000002,5.0875,4.4375,5.012500000000002,4.937500000000002,4.975000000000003,4.875000000000001,4.162500000000001,4.587500000000001,4.875000000000001,4.962500000000001,4.9,5.337499999999997,4.900000000000002,5.2875,5.237500000000003,5.949999999999999,5.387500000000001,5.512500000000003,5.837500000000001,5.112500000000001,4.975,6.562500000000002,5.087500000000002,5.0375000000000005,5.65,5.937500000000001,5.749999999999999,6.7250000000000005,5.475000000000002,6.275000000000002,6.125000000000001,5.775000000000003,6.700000000000001,7.037500000000001,6.100000000000001,5.4625,5.987500000000002,6.024999999999999,6.6000000000000005,4.9125000000000005,6.025000000000002,5.5,6.600000000000001,6.950000000000001,6.200000000000002,6.024999999999999,6.975,6.1625000000000005,6.512500000000002,7.4,6.0500000000000025,6.837499999999998,7.074999999999999,7.149999999999999,7.275000000000001,7.500000000000002,6.9875,6.112500000000003,7.212499999999997,6.4875,7.475000000000001,7.974999999999999,7.875000000000003,7.187500000000001,6.949999999999999,6.562500000000002,6.975,7.3875,7.237500000000001,7.662499999999999,8.0125,7.512500000000001,7.412499999999996,8.237500000000002,6.7,7.887499999999999
4,9.35,7.25,6.275,6.287500000000002,7.4375000000000036,6.8875,8.675000000000002,7.575000000000005,7.662500000000002,7.250000000000001,6.237499999999999,6.750000000000001,7.650000000000003,7.2875000000000005,8.6875,8.662500000000003,9.037500000000001,7.212500000000002,8.550000000000002,9.587499999999997,7.925000000000002,8.912500000000003,9.512500000000003,7.725,6.962500000000002,10.9625,8.549999999999999,7.175,10.025000000000002,8.562500000000002,9.250000000000004,10.687499999999998,8.762500000000005,9.274999999999999,9.775000000000002,8.025000000000004,11.787499999999998,11.5,10.149999999999995,7.724999999999999,9.962499999999999,9.1125,11.287500000000001,8.825,9.549999999999999,8.574999999999998,10.2375,11.9875,9.062499999999998,8.787500000000001,10.525,10.075000000000001,8.85,12.112500000000004,9.062500000000002,12.25,12.024999999999997,11.1125,11.437500000000002,12.337499999999997,12.537499999999998,8.537500000000001,12.299999999999997,9.600000000000001,12.412500000000003,13.712499999999999,12.887499999999998,12.4375,9.3375,11.0375,13.162500000000007,12.449999999999994,10.900000000000002,11.962499999999997,11.849999999999998,12.150000000000002,10.774999999999997,13.800000000000004,9.9,11.900000000000002
5,7.124999999999999,7.275,7.312500000000001,7.424999999999998,8.25,7.237499999999999,7.299999999999999,7.474999999999998,8.399999999999999,7.574999999999998,7.5375,7.4125000000000005,7.674999999999999,7.587499999999999,7.2375,7.762500000000003,7.462499999999999,8.049999999999999,7.800000000000002,8.812499999999996,7.675000000000003,8.187499999999998,8.462499999999999,7.9875,8.099999999999998,8.362499999999997,7.649999999999997,8.462499999999999,8.049999999999997,8.324999999999996,8.337499999999999,9.274999999999999,8.1125,9.149999999999999,8.562500000000004,8.4625,9.224999999999998,8.837499999999997,9.0,8.537500000000005,9.1375,9.212500000000002,9.412500000000001,7.949999999999999,8.987499999999999,7.950000000000001,9.924999999999997,9.112499999999999,8.662500000000001,9.337499999999999,9.987500000000002,9.0,10.0375,10.075,9.275,8.8,10.249999999999998,9.737499999999999,10.199999999999996,9.862499999999999,10.1125,9.424999999999995,10.537500000000007,10.024999999999999,10.312499999999998,10.749999999999996,10.637500000000001,10.362499999999997,10.575000000000001,9.799999999999999,10.337499999999999,9.687499999999996,9.625000000000002,10.987500000000008,10.499999999999998,10.837499999999997,10.174999999999999,11.1625,9.875,10.800000000000008
6,6.974999999999999,7.1000000000000005,7.112500000000001,7.312499999999997,8.112499999999999,7.0249999999999995,7.137499999999999,7.3,8.249999999999998,7.3999999999999995,7.399999999999999,7.25,7.5875,7.374999999999998,7.1,7.562500000000001,7.362499999999999,7.949999999999998,7.625000000000001,8.649999999999999,7.500000000000003,8.037499999999998,8.225,7.812499999999998,7.924999999999998,8.200000000000001,7.462499999999997,8.237499999999997,7.837499999999997,8.174999999999995,8.174999999999999,9.149999999999997,7.937499999999999,9.0,8.425000000000004,8.337500000000004,9.074999999999998,8.662499999999998,8.825,8.475000000000003,8.9625,9.000000000000002,9.1875,7.812499999999999,8.900000000000002,7.875,9.774999999999997,8.95,8.537500000000001,9.2,9.837499999999999,8.800000000000002,9.962499999999999,9.924999999999997,9.150000000000002,8.675,10.112499999999999,9.649999999999999,9.974999999999998,9.6625,9.975000000000001,9.337499999999993,10.362500000000002,9.837499999999999,10.037499999999998,10.624999999999998,10.487499999999999,10.212499999999999,10.450000000000003,9.700000000000001,10.224999999999998,9.612499999999997,9.475000000000001,10.800000000000004,10.3875,10.7,10.025,11.000000000000002,9.7125,10.625000000000007
7,10.950000000000003,10.1125,9.399999999999997,9.225000000000005,10.462500000000006,9.312499999999996,10.6125,9.7125,10.462500000000002,10.250000000000004,8.7625,9.337500000000006,10.225000000000001,10.562500000000005,10.55,11.400000000000004,10.737500000000004,10.2375,10.83750000000001,12.200000000000003,11.299999999999999,11.450000000000006,12.212500000000004,10.825000000000001,10.575000000000003,13.900000000000004,10.875000000000004,10.575,12.250000000000004,12.4125,12.412500000000003,14.062500000000004,11.9625,12.962500000000004,12.737500000000002,11.987500000000002,14.637500000000008,14.787500000000001,12.924999999999999,11.275000000000002,12.500000000000004,12.774999999999995,13.937500000000004,10.575000000000003,12.650000000000002,11.724999999999994,13.975000000000007,15.000000000000002,12.962500000000002,12.612500000000002,14.325,13.075000000000005,13.437500000000002,15.55,12.762500000000003,14.562499999999996,15.012500000000001,15.0,14.975000000000003,15.799999999999999,14.787499999999994,12.887500000000003,15.72499999999999,13.475,15.687500000000007,16.950000000000003,16.587500000000002,15.7125,14.612500000000002,13.625000000000002,15.200000000000001,15.687499999999998,15.2375,15.637499999999996,16.562499999999996,15.862500000000004,15.524999999999999,17.937500000000007,14.312500000000002,16.6375
8,17.887499999999996,13.837500000000002,12.074999999999998,12.125000000000002,14.412500000000012,13.35,16.66250000000001,14.475000000000009,14.862500000000004,14.062500000000005,12.137499999999998,13.125000000000005,14.637500000000008,14.000000000000004,16.825000000000006,16.6125,17.350000000000005,13.887500000000005,16.5625,18.487499999999997,15.1875,17.062500000000007,18.375000000000007,14.700000000000003,13.525000000000002,21.262500000000006,16.475000000000005,13.875000000000002,19.437500000000004,16.52500000000001,17.612500000000004,20.662499999999998,17.000000000000004,17.775,18.8,15.425000000000006,22.799999999999994,21.8875,19.68749999999999,14.925,19.249999999999996,17.3625,21.962500000000002,17.175000000000004,18.5625,16.637499999999996,19.775,23.037499999999998,17.450000000000003,16.975,20.324999999999996,19.35000000000001,17.124999999999996,23.250000000000004,17.2125,23.450000000000003,23.37499999999999,21.462499999999995,22.012500000000003,23.8,24.275000000000002,16.5625,23.687499999999993,18.537500000000005,24.050000000000004,26.08749999999999,24.662499999999994,23.937499999999993,17.825000000000003,21.450000000000003,25.512500000000006,23.874999999999993,20.825000000000003,23.137499999999992,22.962499999999988,23.7,20.812499999999996,26.637500000000003,18.9875,22.937499999999996
9,6.799999999999999,6.8625,6.9125000000000005,7.199999999999999,7.962499999999999,6.787500000000001,6.974999999999999,7.125,8.075,7.224999999999999,7.250000000000001,7.0625,7.5,7.149999999999998,6.9625,7.362500000000002,7.262499999999998,7.85,7.4375,8.4625,7.337500000000001,7.887499999999999,7.9875,7.649999999999999,7.7625,7.999999999999999,7.274999999999996,8.0125,7.624999999999996,8.012499999999996,8.0,9.024999999999997,7.762499999999999,8.85,8.287500000000001,8.200000000000003,8.924999999999999,8.487499999999999,8.612499999999997,8.412500000000005,8.787499999999998,8.787500000000003,8.962499999999999,7.675,8.812500000000002,7.775000000000001,9.612499999999997,8.775000000000002,8.412500000000001,9.037499999999998,9.687500000000002,8.600000000000003,9.8875,9.774999999999999,9.025,8.537500000000001,9.962499999999997,9.549999999999999,9.749999999999996,9.449999999999998,9.812500000000002,9.249999999999995,10.187500000000002,9.649999999999997,9.762499999999998,10.499999999999996,10.3375,10.049999999999999,10.325000000000003,9.575,10.112499999999997,9.537499999999994,9.325000000000001,10.612500000000006,10.274999999999999,10.562499999999998,9.875,10.8375,9.562500000000002,10.450000000000005
