,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,116.10000000000001,125.96666666666668,142.79999999999998,156.66666666666669,174.16666666666669,187.23333333333332,209.39999999999998,227.63333333333333,245.16666666666666,265.9666666666667,282.26666666666665,304.4666666666667,328.8333333333333,356.0333333333334,374.46666666666664,401.26666666666665,424.93333333333334,452.9333333333335,476.4,510.2666666666666,538.8,560.9666666666668,592.7666666666667,631.4333333333334,659.2333333333333,687.6333333333332,723.5000000000001,757.5333333333332,790.3666666666667,828.4333333333332
1,116.73333333333335,129.20000000000002,145.63333333333338,161.53333333333333,177.13333333333333,194.90000000000003,216.9333333333334,229.19999999999996,253.83333333333331,276.1666666666667,291.3,314.8666666666666,338.9,361.96666666666675,389.79999999999995,411.06666666666655,442.43333333333334,469.5666666666666,493.73333333333335,525.8000000000001,555.0333333333334,579.6999999999999,612.4,649.3,685.8333333333333,713.8666666666666,746.3333333333333,785.1999999999998,817.0,854.9666666666666
2,144.86666666666665,162.73333333333335,184.03333333333333,202.16666666666666,222.99999999999997,244.06666666666666,269.43333333333334,289.40000000000003,319.9666666666667,344.2999999999999,370.2,402.6,428.9666666666667,456.80000000000007,486.79999999999995,519.8333333333333,552.8333333333334,587.9333333333335,623.9666666666667,660.8333333333331,700.4333333333333,736.6333333333332,775.7,817.4,856.7999999999998,901.5333333333334,942.1,987.1666666666666,1032.0,1080.8333333333333
3,87.56666666666666,97.3,108.33333333333333,118.10000000000001,131.56666666666666,145.13333333333335,157.56666666666666,169.7333333333333,187.19999999999996,204.59999999999994,218.46666666666667,238.10000000000002,250.70000000000005,268.7,288.1666666666667,300.76666666666665,324.96666666666664,348.16666666666663,365.8666666666666,393.93333333333334,418.83333333333337,430.0666666666668,461.3666666666666,491.9,516.2,535.8999999999999,565.1333333333333,594.5333333333334,621.1000000000001,648.3666666666668
4,121.06666666666666,136.76666666666668,151.56666666666666,167.63333333333335,183.93333333333337,203.26666666666665,219.8666666666666,237.56666666666663,262.70000000000005,282.6666666666667,305.6333333333333,331.06666666666666,347.83333333333337,371.6666666666666,399.16666666666663,417.99999999999994,448.3333333333334,480.7333333333333,506.8666666666668,539.2333333333332,573.9666666666666,596.4,633.6,668.5666666666667,702.1666666666664,735.3,773.2666666666665,811.7666666666665,847.8666666666666,883.9666666666668
5,148.36666666666665,161.6,179.16666666666669,195.66666666666666,215.93333333333337,232.83333333333334,253.40000000000003,275.3666666666666,295.9,319.73333333333335,339.1333333333333,363.6,390.26666666666665,417.1333333333334,440.2999999999999,469.1,495.8333333333334,524.6,552.1333333333334,586.1333333333334,617.2333333333333,643.5000000000001,677.6333333333332,717.3,749.5333333333333,780.7666666666667,816.1333333333332,853.3666666666667,890.8333333333335,929.4000000000001
6,157.4666666666667,172.0,190.23333333333332,208.16666666666674,230.26666666666668,247.9666666666667,270.83333333333337,293.8,315.86666666666673,340.2999999999999,361.7333333333334,386.26666666666665,415.19999999999993,445.3333333333333,469.46666666666664,500.13333333333327,528.7333333333333,561.0333333333334,591.5999999999999,626.1333333333333,662.1999999999999,687.9333333333334,725.4333333333333,766.5333333333333,801.8333333333331,833.9,874.8333333333334,911.2333333333332,950.4000000000002,996.7666666666667
7,72.16666666666666,80.16666666666669,86.7,95.86666666666667,104.96666666666668,114.20000000000002,123.9333333333333,130.13333333333335,141.66666666666666,158.2333333333333,164.13333333333335,176.5,189.19999999999996,200.43333333333337,215.56666666666666,222.4666666666666,239.53333333333336,253.36666666666665,265.3333333333333,286.6666666666667,301.56666666666666,310.4,331.6333333333334,357.86666666666673,371.8666666666666,387.8,402.66666666666663,427.4333333333334,446.8,459.3
8,106.73333333333332,119.96666666666667,130.63333333333335,145.80000000000004,158.76666666666668,173.79999999999998,188.06666666666666,200.2666666666667,221.33333333333334,238.39999999999998,256.3666666666666,275.90000000000003,289.0333333333334,308.2333333333334,330.1666666666667,343.83333333333326,366.43333333333334,389.3333333333334,409.7999999999999,431.73333333333335,452.56666666666666,476.20000000000005,502.1666666666667,526.0666666666667,552.4000000000001,580.3666666666667,604.9333333333333,634.6666666666666,666.1333333333334,685.4666666666666
9,148.1,161.06666666666666,178.73333333333338,195.16666666666666,215.50000000000003,232.33333333333334,253.23333333333338,275.0999999999999,295.56666666666666,319.33333333333326,338.7333333333333,363.4000000000001,389.83333333333326,416.76666666666665,439.9333333333332,468.8666666666668,495.16666666666663,524.1000000000001,551.5666666666668,585.6666666666667,616.5999999999999,643.1,677.1,716.7,749.1666666666666,780.3333333333333,815.6999999999999,852.7,890.3666666666668,928.8000000000001
10,71.93333333333331,79.1,85.63333333333334,95.06666666666668,105.3,114.53333333333335,124.56666666666665,131.0,145.00000000000003,158.86666666666667,167.59999999999994,181.13333333333333,190.33333333333334,204.46666666666667,217.73333333333332,225.4666666666666,241.63333333333333,255.76666666666668,267.69999999999993,285.16666666666663,296.56666666666666,309.03333333333336,328.5666666666667,348.4,365.2,380.03333333333336,395.76666666666665,416.40000000000015,438.1666666666667,449.1666666666667
