,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,8.133333333333335,9.933333333333335,11.800000000000004,14.033333333333335,14.000000000000004,14.633333333333335,16.8,18.533333333333335,17.633333333333333,21.63333333333333,22.766666666666666,24.800000000000004,26.333333333333336,26.73333333333333,30.299999999999997,30.966666666666672,32.599999999999994,34.36666666666667,34.333333333333336,37.36666666666667,38.9,43.600000000000016,42.800000000000004,48.433333333333344,51.03333333333332,50.66666666666667,52.03333333333333,55.199999999999996,60.03333333333333,60.86666666666667
1,14.93333333333333,16.13333333333333,19.6,22.06666666666667,21.066666666666666,23.633333333333333,24.23333333333333,28.800000000000004,27.26666666666667,33.0,34.96666666666666,36.03333333333334,38.300000000000004,38.63333333333334,41.66666666666667,46.1,48.46666666666667,51.366666666666674,52.86666666666667,54.7,59.0,63.099999999999994,64.46666666666667,68.30000000000001,73.96666666666667,71.90000000000002,77.70000000000002,82.53333333333332,86.46666666666664,84.46666666666667
2,32.7,35.13333333333333,45.033333333333324,46.233333333333334,46.76666666666668,54.23333333333334,56.43333333333334,68.66666666666666,65.66666666666667,80.83333333333334,89.13333333333333,87.96666666666665,96.69999999999999,97.93333333333335,113.53333333333336,119.36666666666667,119.49999999999999,132.33333333333337,142.8,140.73333333333338,159.29999999999995,171.06666666666663,172.33333333333334,176.0,205.70000000000002,199.93333333333337,212.0666666666666,239.76666666666665,242.6,250.73333333333338
3,9.133333333333335,10.966666666666667,13.000000000000002,14.766666666666667,12.933333333333337,15.333333333333334,15.233333333333334,19.000000000000007,16.433333333333334,22.066666666666666,23.3,24.46666666666666,26.26666666666667,25.433333333333337,29.36666666666666,29.833333333333336,33.03333333333334,33.2,36.033333333333324,35.733333333333334,37.86666666666667,40.66666666666668,42.53333333333333,46.733333333333334,48.30000000000001,48.93333333333332,48.73333333333332,52.63333333333334,57.43333333333334,56.13333333333333
4,26.099999999999998,29.833333333333332,38.93333333333332,43.66666666666667,40.19999999999999,47.73333333333333,49.099999999999994,59.966666666666654,57.36666666666666,76.16666666666666,86.20000000000002,84.03333333333332,94.69999999999997,89.83333333333334,112.03333333333332,121.69999999999997,117.9,126.63333333333334,142.79999999999998,143.53333333333336,158.4,177.13333333333335,178.06666666666666,189.63333333333335,220.66666666666669,212.89999999999998,218.19999999999996,249.79999999999998,265.9666666666666,286.5
5,20.133333333333326,23.766666666666666,26.866666666666664,31.100000000000005,31.466666666666665,33.5,37.533333333333324,40.49999999999999,39.73333333333334,46.300000000000004,49.7,53.900000000000006,56.633333333333326,56.599999999999994,63.533333333333346,64.46666666666667,68.76666666666665,71.99999999999999,72.69999999999999,77.26666666666667,80.33333333333334,86.56666666666665,88.83333333333333,97.83333333333334,101.76666666666667,102.5,105.20000000000002,108.69999999999999,117.56666666666665,118.2333333333333
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12.499999999999998,14.333333333333334,16.133333333333333,17.96666666666667,17.699999999999996,19.866666666666667,21.566666666666666,22.633333333333333,23.099999999999998,25.966666666666672,27.800000000000004,30.433333333333337,31.400000000000002,30.766666666666666,34.36666666666667,34.93333333333334,38.00000000000001,39.46666666666666,40.566666666666656,41.7,43.43333333333333,44.966666666666676,47.93333333333333,52.73333333333334,52.33333333333334,54.5,54.800000000000004,55.966666666666654,60.93333333333332,60.50000000000001
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
