u,v,weight
8328230540,17406013023,13.000000014000006
9531470088,13101393737,13.000000014000006
9591465489,23504245360,13.000000014000006
9672305859,17344312956,12.000000014000006
9672305859,17526881753,13.000000014000006
9776644478,17365352671,13.000000014000006
9796911379,17406013023,13.000000014000006
9837582342,15996936992,12.000000014000006
9837582342,17547217898,10.000000014000006
9837644142,17365352671,13.000000014000006
9878633226,17406013023,12.000000014000006
10000777097,22057292054,10.000000014000006
11142627112,17344312956,13.000000014000006
11203946432,16181676328,12.000000014000006
11224344616,16181676328,12.000000014000006
11244743074,16181676328,13.000000014000006
11265144438,16181676328,13.000000014000006
11283837230,15832794495,13.000000014000006
11304110254,15832794495,12.000000014000006
11347187762,13101393737,13.000000014000006
11385700834,15832794495,13.000000014000006
11387985335,17365352671,12.000000014000006
11387986798,20710180340,13.000000014000006
11388112553,17406013023,13.000000014000006
11406104184,15832794495,12.000000014000006
11406104184,15853134108,13.000000014000006
11406104184,16017207990,12.000000014000006
11406162075,15832794495,12.000000014000006
11408191976,15832794495,13.000000014000006
11409018714,14673535780,13.000000014000006
11426688959,15832794495,12.000000014000006
11447096055,17547217898,13.000000014000006
11447156371,16058071362,12.000000014000006
11467622988,16057945320,12.000000014000006
11551050891,13101393737,11.000000014000006
11612247613,14673535780,13.000000014000006
11671991039,20710180340,13.000000014000006
11674905532,13102661839,11.000000014000006
11674905532,13143463889,11.000000014000006
11735533410,14673535780,13.000000014000006
12550430099,14528065967,12.000000014000006
12653498169,14673535780,11.000000014000006
12711976696,15832794495,13.000000014000006
12713362871,16181676328,13.000000014000006
12714888393,14673535780,13.000000014000006
12733952289,16181676328,12.000000014000006
12734339325,17731698020,13.000000014000006
12754222588,16181676328,13.000000014000006
12754602485,17547217898,13.000000014000006
12754940400,17406013023,13.000000014000006
12772850852,15832794495,13.000000014000006
12774684046,16181676328,12.000000014000006
12774685399,16181676328,13.000000014000006
12774685840,16181676328,11.000000014000006
12775205122,17406013023,13.000000014000006
12775469006,17365352671,12.000000014000006
12793186444,15832794495,13.000000014000006
12815611402,13101393737,13.000000014000006
12815934210,17406013023,13.000000014000006
12815934873,17406013023,13.000000014000006
12836456253,12836468517,13.000000014000006
12836468517,12856861968,11.000000014000006
12836468517,12856862489,12.000000014000006
12836468517,13060848994,12.000000014000006
12836468517,14264538929,12.000000014000006
12836468517,14325284162,9.000000014000006
12836468517,14325534272,13.000000014000006
12836468517,14325540818,12.000000014000006
12836468517,14325546866,13.000000014000006
12836468517,14325610278,13.000000014000006
12836468517,14325611397,13.000000014000006
12836468517,14325611975,13.000000014000006
12836468517,14345811115,12.000000014000006
12836468517,14345937573,13.000000014000006
12836468517,14366335028,13.000000014000006
12836468517,14366402028,13.000000014000006
12836468517,14366408553,13.000000014000006
12836468517,14366413638,13.000000014000006
12836468517,14366794511,13.000000014000006
12836468517,15752974209,11.000000014000006
12836468517,15753559044,12.000000014000006
12836468517,15794926715,13.000000014000006
12836468517,15814562011,13.000000014000006
12836468517,15814624299,12.000000014000006
12836468517,15814742193,13.000000014000006
12836468517,15814759980,13.000000014000006
12836468517,15815017201,13.000000014000006
12836468517,15815018963,12.000000014000006
12836468517,15815198003,12.000000014000006
12836468517,15835148328,13.000000014000006
12836468517,15835149442,13.000000014000006
12836468517,15835158399,13.000000014000006
12836468517,15835211737,13.000000014000006
12836468517,15835218428,13.000000014000006
12836468517,15835343416,13.000000014000006
12836468517,15835350047,13.000000014000006
12836468517,15835528966,13.000000014000006
12836468517,15855485341,13.000000014000006
12836468517,15855548658,13.000000014000006
12836468517,15855550341,13.000000014000006
12836468517,15855611832,13.000000014000006
12836468517,15855615011,9.000000014000006
12836468517,15855616175,13.000000014000006
12836468517,15855616286,13.000000014000006
12836468517,15855616586,12.000000014000006
12836468517,15855682663,13.000000014000006
12836468517,15855684131,13.000000014000006
12836468517,15855685133,12.000000014000006
12836468517,15855685847,13.000000014000006
12836468517,15875883044,10.000000014000006
12836468517,15875950500,13.000000014000006
12836468517,15876012622,13.000000014000006
12836468517,15896340759,12.000000014000006
12836468517,15896340867,13.000000014000006
12836468517,15896341065,13.000000014000006
12836468517,15896479514,13.000000014000006
12836468517,15917758769,13.000000014000006
12836468517,17283042918,13.000000014000006
12836468517,17344624397,13.000000014000006
12836468517,17344639709,13.000000014000006
12836468517,17344641718,12.000000014000006
12836468517,17344705876,13.000000014000006
12836468517,17344896300,13.000000014000006
12836468517,17365027432,13.000000014000006
12836468517,17365028035,13.000000014000006
12836468517,17365028140,13.000000014000006
12836468517,17365032834,13.000000014000006
12836468517,17365147728,13.000000014000006
12836468517,17365159601,13.000000014000006
12836468517,17385420222,13.000000014000006
12836468517,17385483014,13.000000014000006
12836468517,17385485551,13.000000014000006
12836468517,17385485818,13.000000014000006
12836468517,17385485897,13.000000014000006
12836468517,17385486290,13.000000014000006
12836468517,17385547977,13.000000014000006
12836468517,17385548139,13.000000014000006
12836468517,17385548551,13.000000014000006
12836468517,17385554022,13.000000014000006
12836468517,17385609470,13.000000014000006
12836468517,17385616590,13.000000014000006
12836468517,17405883725,13.000000014000006
12836468517,17405893302,13.000000014000006
12836468517,17405893385,12.000000014000006
12836468517,17405945489,10.000000014000006
12836468517,17405948428,13.000000014000006
12836468517,17405949129,12.000000014000006
12836468517,17405950212,13.000000014000006
12836468517,17406211439,13.000000014000006
12836468517,17426282764,13.000000014000006
12836468517,17469133657,13.000000014000006
12836468517,20506828951,13.000000014000006
12856853682,17406013023,13.000000014000006
12857364485,14407389022,13.000000014000006
12876745494,19200442018,13.000000014000006
12877127225,13101393737,13.000000014000006
12897333869,20710180340,13.000000014000006
12898353599,17406013023,12.000000014000006
12915893553,14466996773,13.000000014000006
12915893553,15832989077,13.000000014000006
12916023383,17547217898,13.000000014000006
12916024833,14466996773,13.000000014000006
12917606876,13101393737,13.000000014000006
12917670910,13101393737,11.000000014000006
12917923285,15876901565,11.000000014000006
12917923285,20710180340,13.000000014000006
12917923346,20710180340,13.000000014000006
12918053037,14407389022,13.000000014000006
12918241559,14407389022,13.000000014000006
12918561142,14407389022,13.000000014000006
12936358979,14466996773,13.000000014000006
12936358979,17526881753,13.000000014000006
12936359462,17526881753,12.000000014000006
12936359462,17547217898,12.000000014000006
12936361232,17547217898,13.000000014000006
12936427262,15996814107,13.000000014000006
12936427262,17526815067,13.000000014000006
12936427262,17526881753,10.000000014000006
12936427262,17547217898,13.000000014000006
12936427688,17547217898,12.000000014000006
12938516186,14673535780,13.000000014000006
12938834790,17423938073,13.000000014000006
12938962796,14407389022,13.000000014000006
12938962796,17507941119,13.000000014000006
12958352344,16181676328,13.000000014000006
12958915406,14673535780,12.000000014000006
12959422268,14673535780,13.000000014000006
13019986421,19159705892,13.000000014000006
13020939292,13102661839,11.000000014000006
13020939292,14550942838,12.000000014000006
13020939292,14591805553,13.000000014000006
13020939292,14673535780,12.000000014000006
13020940183,14673535780,13.000000014000006
13021065622,14591805553,12.000000014000006
13021065622,14673535780,12.000000014000006
13041214430,14673535780,11.000000014000006
13041340511,13061866155,12.000000014000006
13041340511,14591805553,12.000000014000006
13041340511,14673535780,10.000000014000006
13041340511,16142146022,12.000000014000006
13041340511,16182950504,12.000000014000006
13061866155,14550942838,12.000000014000006
13061866155,14673535780,10.000000014000006
13061866155,16142146022,12.000000014000006
13079278804,16057945766,13.000000014000006
13080989891,13101393737,8.000000014000003
13081247262,16181676328,10.000000014000006
13081378409,13143463889,12.000000014000006
13081378409,14692668288,13.000000014000006
13081378409,15855552540,12.000000014000006
13081378409,16017336261,12.000000014000006
13081378409,16202529937,4.000000014000007
13081378409,16202590335,13.000000014000006
13082392534,14673535780,13.000000014000006
13101392917,13101393737,13.000000014000006
13101393737,13101393863,13.000000014000006
13101393737,13244256158,12.000000014000006
13101393737,14202891032,13.000000014000006
13101393737,14243627869,13.000000014000006
13101393737,14366081673,13.000000014000006
13101393737,14407199878,13.000000014000006
13101393737,14631397293,11.000000014000006
13101393737,14651731041,12.000000014000006
13101393737,14672201151,13.000000014000006
13101393737,14672339103,13.000000014000006
13101393737,14672459679,12.000000014000006
13101393737,14692468047,13.000000014000006
13101393737,14692733390,12.000000014000006
13101393737,14692734816,13.000000014000006
13101393737,15793840651,13.000000014000006
13101393737,15875368930,13.000000014000006
13101393737,15875369206,13.000000014000006
13101393737,15875562708,13.000000014000006
13101393737,15875752703,13.000000014000006
13101393737,15895896099,13.000000014000006
13101393737,15916296581,13.000000014000006
13101393737,15916548845,13.000000014000006
13101393737,15936755949,12.000000014000006
13101393737,16161543986,12.000000014000006
13101393737,16181675809,12.000000014000006
13101393737,16201947447,12.000000014000006
13101393737,16202015237,13.000000014000006
13101393737,16202077362,13.000000014000006
13101393737,16202655305,12.000000014000006
13101393737,16222415702,13.000000014000006
13101393737,16243126391,12.000000014000006
13101393737,16263278263,13.000000014000006
13101393737,16303947949,13.000000014000006
13101393737,16344619982,13.000000014000006
13101393737,17241990993,12.000000014000006
13101393737,17262454355,13.000000014000006
13101393737,17303187684,13.000000014000006
13101393737,17426413830,12.000000014000006
13101393737,17528152638,13.000000014000006
13101393737,18894521524,11.000000014000006
13102600753,14591805553,12.000000014000006
13102600753,14673535780,12.000000014000006
13102661839,13143463889,12.000000014000006
13102661839,16142146022,1.4000000000000008e-08
13102728370,14673535780,12.000000014000006
13122560964,14673535780,13.000000014000006
13142705654,13163105850,12.000000014000006
13142705654,14387122586,12.000000014000006
13142705654,15876901565,8.000000014000003
13142705654,16017147000,12.000000014000006
13142705654,17365352671,12.000000014000006
13142705654,17365353494,8.000000014000003
13143463889,13143463925,12.000000014000006
13143463889,13163105850,13.000000014000006
13143463889,13181211444,12.000000014000006
13143463889,13184073057,13.000000014000006
13143463889,14427021760,13.000000014000006
13143463889,14427791757,13.000000014000006
13143463889,14428105994,11.000000014000006
13143463889,14530543325,13.000000014000006
13143463889,14673464358,13.000000014000006
13143463889,14673596701,13.000000014000006
13143463889,14693804231,12.000000014000006
13143463889,14693864862,11.000000014000006
13143463889,14693865013,13.000000014000006
13143463889,14693867195,13.000000014000006
13143463889,14693868430,12.000000014000006
13143463889,14693868667,13.000000014000006
13143463889,14693870337,13.000000014000006
13143463889,14693870660,13.000000014000006
13143463889,14693871428,13.000000014000006
13143463889,14693871560,13.000000014000006
13143463889,14693873707,12.000000014000006
13143463889,14714272658,13.000000014000006
13143463889,14714277498,13.000000014000006
13143463889,15835596493,13.000000014000006
13143463889,15917123811,13.000000014000006
13143463889,15997639683,13.000000014000006
13143463889,16017400077,12.000000014000006
13143463889,16018990518,13.000000014000006
13143463889,16019115228,13.000000014000006
13143463889,16060612820,13.000000014000006
13143463889,16122777301,13.000000014000006
13143463889,16122840494,13.000000014000006
13143463889,16122905816,10.000000014000006
13143463889,16202786408,12.000000014000006
13143463889,16203419416,13.000000014000006
13143463889,16203475425,13.000000014000006
13143463889,16223810193,13.000000014000006
13143463889,16223812590,13.000000014000006
