u,v,weight
10009,10015,6.494509984555066
10009,10027,7.187657165115011
10009,10029,3.4987777110010745
10009,10046,4.354443821058794
10009,10053,3.604138226658898
10009,10060,6.089044876446901
10009,10072,3.474085098410702
10009,10093,5.578219252680911
10009,10102,5.241747016059697
10009,10143,7.187657165115011
10009,10150,7.187657165115011
10009,10269,5.395897695886955
10009,10278,7.187657165115011
10009,10312,7.187657165115011
10009,10322,6.089044876446901
10009,10358,4.622707807653474
10009,10415,6.494509984555066
10009,10428,7.187657165115011
10009,10481,6.089044876446901
10009,10532,2.217843865539004
10009,10612,7.187657165115011
10009,10687,6.494509984555066
10009,10705,4.622707807653474
10009,10771,7.187657165115011
10009,10787,4.990432587778791
10009,10807,7.187657165115011
10009,10836,0.3524725789677081
10009,10915,7.187657165115011
10009,11003,7.187657165115011
10009,11124,7.187657165115011
10009,11369,4.24321818594857
10009,11375,7.187657165115011
10009,11401,7.187657165115011
10009,11684,2.7333098688614954
10009,12112,4.297285407218845
10009,12140,5.80136280399512
10009,12235,4.096614711756693
10009,12321,6.089044876446901
10009,12354,7.187657165115011
10009,12398,7.187657165115011
10009,12584,5.241747016059697
10009,12973,6.494509984555066
10009,13072,5.80136280399512
10009,13121,7.187657165115011
10009,13241,7.187657165115011
10009,13797,6.494509984555066
10009,13850,6.089044876446901
10009,13991,7.187657165115011
10009,14134,7.187657165115011
10009,14581,5.80136280399512
10009,14800,7.187657165115011
10009,15194,6.089044876446901
10009,15497,7.187657165115011
10009,15644,7.187657165115011
10009,15750,6.494509984555066
10009,15814,6.089044876446901
10009,16007,5.395897695886955
10009,16033,7.187657165115011
10009,16140,7.187657165115011
10009,16271,7.187657165115011
10009,16325,7.187657165115011
10009,16388,7.187657165115011
10009,16435,6.089044876446901
10009,16514,7.187657165115011
10009,16633,6.494509984555066
10009,16689,7.187657165115011
10009,16787,7.187657165115011
10009,16879,7.187657165115011
10009,17091,6.494509984555066
10009,17136,7.187657165115011
10009,17151,6.494509984555066
10009,17218,6.494509984555066
10009,17239,5.80136280399512
10009,17271,6.494509984555066
10009,17280,7.187657165115011
10009,17289,5.241747016059697
10009,17424,7.187657165115011
10009,17699,6.089044876446901
10009,17871,5.108215623435175
10009,17944,7.187657165115011
10009,18077,6.494509984555066
10009,18123,7.187657165115011
10009,18319,7.187657165115011
10009,18330,7.187657165115011
10009,18523,5.578219252680911
10009,18672,7.187657165115011
10009,18676,7.187657165115011
10009,18686,7.187657165115011
10009,18689,6.494509984555066
10009,18700,7.187657165115011
10009,18735,7.187657165115011
10009,18748,7.187657165115011
10009,18944,7.187657165115011
10009,19003,7.187657165115011
10009,19070,6.494509984555066
10009,19178,7.187657165115011
10009,19294,5.578219252680911
10009,19403,7.187657165115011
10009,19482,7.187657165115011
10009,19549,7.187657165115011
10009,19714,7.187657165115011
10009,19731,7.187657165115011
10009,19750,6.089044876446901
10009,19752,7.187657165115011
10009,19852,7.187657165115011
10009,19860,6.494509984555066
10009,19884,6.494509984555066
10009,19908,7.187657165115011
10009,19979,7.187657165115011
10009,20005,7.187657165115011
10009,20135,5.395897695886955
10009,20161,7.187657165115011
10009,20250,7.187657165115011
10009,20310,6.089044876446901
10009,20370,6.494509984555066
10009,20632,6.494509984555066
10009,20639,7.187657165115011
10009,20920,7.187657165115011
10009,20932,7.187657165115011
10009,20953,7.187657165115011
10009,20982,7.187657165115011
10009,21141,7.187657165115011
10009,21159,7.187657165115011
10009,21336,7.187657165115011
10009,21348,5.108215623435175
10009,21385,7.187657165115011
10009,21405,7.187657165115011
10009,21439,7.187657165115011
10009,21483,7.187657165115011
10009,21552,7.187657165115011
10009,21553,7.187657165115011
10009,21626,7.187657165115011
10009,21720,7.187657165115011
10009,21760,7.187657165115011
10009,21788,7.187657165115011
10009,21804,7.187657165115011
10009,21807,6.089044876446901
10009,21890,6.494509984555066
10009,21981,7.187657165115011
10009,22038,7.187657165115011
10009,22107,7.187657165115011
10009,22162,7.187657165115011
10009,22239,7.187657165115011
10009,22250,7.187657165115011
10009,22254,7.187657165115011
10009,22305,6.089044876446901
10009,22468,7.187657165115011
10009,22625,7.187657165115011
10009,22699,4.7897618923166405
10009,22734,7.187657165115011
10009,22748,7.187657165115011
10009,22771,7.187657165115011
10009,22809,6.494509984555066
10009,22871,7.187657165115011
10009,22878,4.7897618923166405
10009,23023,7.187657165115011
10009,23042,7.187657165115011
10009,23086,7.187657165115011
10009,23093,6.494509984555066
10009,23169,7.187657165115011
10009,23304,6.089044876446901
10009,23429,5.80136280399512
10009,23480,7.187657165115011
10009,23488,5.80136280399512
10009,23501,7.187657165115011
10009,23543,7.187657165115011
10009,23573,6.494509984555066
10009,23589,7.187657165115011
10009,23591,6.494509984555066
10009,23606,5.578219252680911
10009,23649,7.187657165115011
10009,23765,7.187657165115011
10009,23791,7.187657165115011
10009,23801,5.578219252680911
10009,23853,7.187657165115011
10009,23900,7.187657165115011
10009,23935,7.187657165115011
10009,23955,6.494509984555066
10009,23965,5.80136280399512
10009,24032,7.187657165115011
10009,24235,7.187657165115011
10009,24267,5.80136280399512
10009,24284,6.089044876446901
10009,24292,6.089044876446901
10009,24303,7.187657165115011
10009,24328,5.80136280399512
10009,24474,5.578219252680911
10009,24490,7.187657165115011
10009,24510,5.80136280399512
10009,24577,6.494509984555066
10009,24579,5.241747016059697
10009,24618,6.089044876446901
10009,24630,6.494509984555066
10009,24786,7.187657165115011
10009,24807,7.187657165115011
10009,24826,6.494509984555066
10009,24914,7.187657165115011
10009,24920,7.187657165115011
10009,24967,6.089044876446901
10009,24973,5.80136280399512
10009,25059,7.187657165115011
10009,25066,7.187657165115011
10009,25073,6.494509984555066
10009,25170,6.494509984555066
10009,25192,7.187657165115011
10009,25212,7.187657165115011
10009,25311,7.187657165115011
10009,25398,5.80136280399512
10009,25454,7.187657165115011
10009,25506,5.80136280399512
10009,25588,7.187657165115011
10009,25654,7.187657165115011
10009,25676,7.187657165115011
10009,25732,6.089044876446901
10009,25882,7.187657165115011
10009,25964,7.187657165115011
10009,26010,6.494509984555066
10009,26046,7.187657165115011
10009,26101,5.80136280399512
10009,26104,6.494509984555066
10009,26151,6.089044876446901
10009,26231,7.187657165115011
10009,26372,6.089044876446901
10009,26399,7.187657165115011
10009,26437,6.494509984555066
10009,26458,6.089044876446901
10009,26486,5.80136280399512
10009,26533,6.494509984555066
10009,26688,5.578219252680911
10009,26696,7.187657165115011
10009,26719,7.187657165115011
10009,26770,6.089044876446901
10009,26776,6.494509984555066
10009,26779,6.494509984555066
10009,26787,7.187657165115011
10009,26879,5.578219252680911
10009,26965,7.187657165115011
10009,27080,6.089044876446901
10009,27130,4.70275051532701
10009,27257,6.494509984555066
10009,27266,6.494509984555066
10009,27338,5.80136280399512
10009,27411,6.089044876446901
10009,27777,6.089044876446901
10009,27783,6.494509984555066
10009,27788,5.578219252680911
10009,27803,6.494509984555066
10009,27835,6.494509984555066
10009,27866,6.494509984555066
10009,27990,7.187657165115011
10009,28337,7.187657165115011
10009,28338,5.80136280399512
10009,28502,6.494509984555066
10009,28555,7.187657165115011
10009,28566,6.494509984555066
10009,28630,6.089044876446901
10009,28638,5.80136280399512
10009,28768,7.187657165115011
10009,28882,6.494509984555066
10009,28982,5.578219252680911
10009,29048,7.187657165115011
10009,29221,6.089044876446901
10009,29337,6.494509984555066
10009,29349,5.578219252680911
10009,29385,5.80136280399512
10009,29399,5.578219252680911
10009,29473,7.187657165115011
10009,29544,7.187657165115011
10009,29554,5.578219252680911
10009,29599,6.494509984555066
10009,29629,6.494509984555066
10009,29860,6.494509984555066
10009,29965,7.187657165115011
10009,30000,6.089044876446901
10009,30034,7.187657165115011
10009,30145,5.108215623435175
10009,30176,6.494509984555066
10009,30323,6.494509984555066
10009,30348,6.494509984555066
10009,30724,6.089044876446901
10009,30810,5.578219252680911
10009,30814,7.187657165115011
10009,30896,4.990432587778791
10009,30997,7.187657165115011
10009,31065,7.187657165115011
10009,31087,7.187657165115011
10009,31492,6.089044876446901
10009,31497,7.187657165115011
10009,31527,7.187657165115011
10009,31714,6.089044876446901
10009,31722,5.80136280399512
10009,31798,5.108215623435175
10009,31848,6.494509984555066
10009,31913,7.187657165115011
10009,31977,5.80136280399512
10009,32003,7.187657165115011
10009,32287,7.187657165115011
10009,32307,7.187657165115011
