u,v,weight
10009,37113,1.0
10009,37127,1.0
10009,37138,1.0
10009,37208,3.0
10009,37224,2.0
10009,37243,3.0
10009,37244,3.0
10009,37270,5.0
10009,37294,5.0
10009,37312,2.0
10009,37353,3.0
10009,37368,3.0
10009,37371,3.0
10009,37390,3.0
10009,37391,1.0
10009,37438,2.0
10009,37470,9.0
10009,37507,6.000000000000003
10009,37509,5.0
10009,37529,2.0
10009,37541,4.0
10009,37568,7.0000000000000036
10009,37585,5.0
10009,37599,7.0000000000000036
10009,37610,2.0
10009,37631,7.0000000000000036
10009,37680,7.0000000000000036
10009,37687,7.0000000000000036
10009,37699,1.0
10009,37730,4.0
10009,37733,1.0
10009,37756,7.0000000000000036
10009,37771,2.0
10009,37818,5.0
10009,37853,4.0
10009,37927,7.0000000000000036
10009,37935,5.0
10009,37948,4.0
10009,37969,6.000000000000003
10009,37993,5.0
10009,38018,9.0
10009,38133,3.0
10009,38144,2.0
10009,38147,6.000000000000003
10009,38150,7.0000000000000036
10009,38153,9.0
10009,38161,1.0
10009,38177,7.0000000000000036
10009,38178,3.0
10009,38198,9.0
10009,38208,4.0
10009,38214,5.0
10009,38220,36.0000000000001
10009,38227,6.000000000000003
10009,38230,2.0
10009,38238,1.0
10009,38241,5.0
10009,38252,4.0
10009,38286,1.0
10009,38303,3.0
10009,38421,5.0
10009,38455,7.0000000000000036
10009,38461,6.000000000000003
10009,38477,2.0
10009,38479,5.0
10009,38482,5.0
10009,38485,2.0
10009,38487,1.0
10009,38514,4.0
10009,38519,4.0
10009,38529,9.0
10009,38561,6.000000000000003
10009,38582,4.0
10009,38596,3.0
10009,38604,1.0
10009,38613,4.0
10009,38620,2.0
10009,38632,3.0
10009,38648,9.0
10009,38682,5.0
10009,38687,5.0
10009,38708,7.0000000000000036
10009,38710,2.0
10009,38711,3.0
10009,38714,8.0
10009,38718,2.0
10009,38721,6.000000000000003
10009,38748,2.0
10009,38752,5.0
10009,38767,7.0000000000000036
10009,38768,8.0
10009,38769,10.0
10009,38772,4.0
10009,38782,10.0
10009,38791,7.0000000000000036
10009,38792,4.0
10009,38851,4.0
10009,38877,6.000000000000003
10009,38893,8.0
10009,38958,1.0
10009,38987,2.0
10009,38993,4.0
10009,39067,5.0
10009,39126,2.0
10009,39141,2.0
10009,39158,6.000000000000003
10009,39164,2.0
10009,39212,3.0
10009,39273,7.0000000000000036
10009,39274,6.000000000000003
10009,39275,4.0
10009,39295,3.0
10009,39312,3.0
10009,39332,5.0
10009,39394,3.0
10009,39401,3.0
10009,39405,6.000000000000003
10009,39438,6.000000000000003
10009,39500,4.0
10009,39505,2.0
10009,39525,6.000000000000003
10009,39561,2.0
10009,39585,1.0
10009,39595,6.000000000000003
10009,39629,3.0
10009,39630,8.0
10009,39644,1.0
10009,39651,7.0000000000000036
10009,39662,6.000000000000003
10009,39688,5.0
10009,39697,38.000000000000014
10009,39716,3.0
10009,39718,4.0
10009,39727,7.0000000000000036
10009,39791,4.0
10009,39810,5.0
10009,39838,6.000000000000003
10009,39858,5.0
10009,39870,3.0
10009,39894,25.0
10009,39902,1.0
10009,39935,1.0
10009,39959,1.0
10009,39961,2.0
10009,39964,6.000000000000003
10009,40054,4.0
10009,40057,5.0
10009,40085,2.0
10009,40106,1.0
10009,40109,2.0
10009,40171,6.000000000000003
10009,40174,1.0
10009,40198,1.0
10009,40219,6.000000000000003
10009,40235,8.0
10009,40265,1.0
10009,40344,3.0
10009,40351,1.0
10009,40357,5.0
10009,40400,5.0
10009,40410,7.0000000000000036
10009,40441,6.000000000000003
10009,40474,4.0
10009,40488,6.000000000000003
10009,40505,3.0
10009,40545,1.0
10009,40577,5.0
10009,40596,4.0
10009,40603,6.000000000000003
10009,40611,5.0
10009,40616,1.0
10009,40627,5.0
10009,40635,3.0
10009,40646,9.0
10009,40654,6.000000000000003
10009,40703,1.0
10009,40719,6.000000000000003
10009,40724,1.0
10009,40758,6.000000000000003
10009,40832,5.0
10009,40854,1.0
10009,40858,7.0000000000000036
10009,40867,5.0
10009,40890,1.0
10009,40897,4.0
10009,40908,7.0000000000000036
10009,40913,6.000000000000003
10009,40922,8.0
10009,40942,7.0000000000000036
10009,40944,6.000000000000003
10009,40958,6.000000000000003
10009,40998,11.000000000000002
10009,41001,2.0
10009,41015,1.0
10009,41037,6.000000000000003
10009,41059,6.000000000000003
10009,41069,6.000000000000003
10009,41075,6.000000000000003
10009,41077,2.0
10009,41120,1.0
10009,41136,3.0
10009,41145,3.0
10009,41188,7.0000000000000036
10009,41206,6.000000000000003
10009,41211,3.0
10009,41264,5.0
10009,41284,5.0
10009,41286,6.000000000000003
10009,41296,7.0000000000000036
10009,41315,4.0
10009,41322,6.000000000000003
10009,41387,1.0
10009,41398,2.0
10009,41399,5.0
10009,41412,11.000000000000002
10009,41418,3.0
10009,41434,5.0
10009,41435,3.0
10009,41475,3.0
10009,41479,8.0
10009,41483,7.0000000000000036
10009,41486,1.0
10009,41492,4.0
10009,41508,6.000000000000003
10009,41522,6.000000000000003
10009,41531,10.0
10009,41536,1.0
10009,41537,2.0
10009,41545,1.0
10009,41566,10.0
