,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054772255750516606,0.03277306934167249,0.032773069341672505,0.0,0.06804138174397717,0.08366600265340755,0.087981479532574,0.087981479532574,0.087981479532574,0.054772255750516606,0.04554200340426488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03277306934167249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327730693416725,0.0,0.04554200340426488,0.04554200340426488,0.0327730693416725,0.07722022379508468,0.08366600265340754,0.09047201327032124,0.07722022379508467,0.07722022379508468,0.06804138174397716,0.04554200340426488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
