,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,1.9600000000000009,1.860000000000001,2.020000000000001,1.980000000000001,2.1000000000000014,2.220000000000001,2.080000000000001,1.9600000000000009,1.980000000000001,2.0400000000000014,1.960000000000001,2.120000000000001,2.0000000000000013,2.020000000000001,2.140000000000001,2.300000000000001,2.060000000000001,1.980000000000001,2.260000000000001,2.5600000000000014,2.4000000000000012,2.100000000000001,2.160000000000001,2.140000000000001,2.560000000000001,2.340000000000001,2.5400000000000014,2.720000000000001,2.4200000000000013,2.4200000000000013,2.300000000000001,2.6600000000000015,2.320000000000001,2.4000000000000017,2.5000000000000013,2.7400000000000015,2.5000000000000013,2.6400000000000015,2.4600000000000013,2.7600000000000016,2.4600000000000013,2.5000000000000013,2.5200000000000014,2.6000000000000014,2.5600000000000014,2.580000000000001,2.6600000000000015,3.180000000000002,2.8000000000000016,2.4800000000000013,2.8800000000000017,2.4200000000000013,3.320000000000002,2.9000000000000017,3.0600000000000014,2.9800000000000018,3.520000000000002,2.6400000000000015,2.7600000000000016,3.180000000000002,3.040000000000002,3.140000000000002,3.320000000000002,3.3000000000000016,2.9800000000000018,3.100000000000002,3.120000000000002,2.660000000000002,3.140000000000002,2.9400000000000013
1,2.8800000000000012,3.020000000000001,3.3000000000000016,2.780000000000001,3.0800000000000014,3.7600000000000016,3.5600000000000014,3.120000000000002,3.4200000000000017,3.3200000000000016,3.2000000000000015,3.3400000000000016,3.0000000000000013,3.280000000000002,3.080000000000002,4.040000000000002,3.3400000000000016,2.7400000000000015,3.280000000000002,4.300000000000002,3.540000000000002,3.640000000000002,3.240000000000002,3.260000000000002,4.5600000000000005,3.5200000000000022,4.020000000000001,4.500000000000001,3.780000000000002,3.6800000000000015,3.4400000000000013,4.020000000000002,3.7400000000000024,3.3800000000000012,3.9600000000000026,4.76,4.480000000000002,4.680000000000001,4.240000000000001,4.080000000000002,4.020000000000002,4.340000000000002,3.900000000000002,3.9800000000000026,4.579999999999997,4.28,4.1000000000000005,4.94,4.400000000000001,4.160000000000002,4.160000000000002,3.780000000000002,6.02,3.960000000000002,5.6000000000000005,4.86,6.6599999999999975,4.300000000000002,4.460000000000003,4.8999999999999995,5.02,4.8999999999999995,5.86,5.479999999999998,4.620000000000001,5.06,5.680000000000001,4.300000000000001,5.1999999999999975,4.9
2,4.739999999999998,3.9000000000000017,4.539999999999998,3.9600000000000017,4.7,6.619999999999997,4.360000000000001,3.9000000000000012,4.820000000000002,4.16,5.199999999999999,3.5800000000000023,3.620000000000002,4.32,3.860000000000002,4.679999999999998,4.34,4.000000000000002,4.98,5.5,4.120000000000002,5.06,4.2200000000000015,4.300000000000001,6.24,5.679999999999997,6.259999999999996,5.46,3.9200000000000017,4.780000000000001,5.099999999999997,5.759999999999999,5.499999999999997,4.56,4.160000000000002,5.779999999999998,5.759999999999998,6.399999999999997,6.9399999999999995,6.18,3.6600000000000024,4.440000000000001,7.139999999999999,4.160000000000002,6.58,5.939999999999996,10.279999999999998,5.960000000000001,4.84,4.78,5.96,5.059999999999998,6.159999999999998,4.580000000000002,6.799999999999999,5.940000000000001,7.659999999999999,6.879999999999999,5.880000000000001,6.779999999999998,5.580000000000001,5.08,7.519999999999997,8.279999999999998,6.120000000000001,5.799999999999997,8.939999999999996,5.84,6.000000000000001,5.399999999999999
3,3.360000000000001,3.2800000000000016,4.020000000000001,3.0800000000000014,4.080000000000002,4.44,3.9000000000000017,3.3800000000000017,3.940000000000002,3.940000000000002,4.48,3.600000000000002,3.8400000000000025,3.8200000000000016,3.6600000000000024,4.86,3.620000000000002,3.5200000000000022,4.580000000000002,5.2,4.620000000000002,4.699999999999998,4.120000000000002,3.900000000000002,5.659999999999998,4.540000000000001,5.04,5.220000000000001,4.420000000000002,4.5200000000000005,4.720000000000001,5.399999999999998,4.659999999999999,4.300000000000002,4.840000000000001,5.859999999999998,5.38,5.5,5.620000000000001,5.439999999999999,4.5200000000000005,5.100000000000001,5.28,5.0,5.979999999999998,5.419999999999996,5.439999999999998,6.279999999999998,5.06,5.020000000000001,5.579999999999999,4.86,7.02,4.700000000000002,6.579999999999998,5.760000000000002,8.519999999999998,5.660000000000002,5.700000000000001,6.46,6.279999999999999,5.86,7.039999999999997,7.499999999999999,5.96,6.92,7.799999999999998,5.2799999999999985,6.6599999999999975,5.899999999999997
4,5.219999999999998,5.719999999999998,7.059999999999998,5.2799999999999985,6.72,8.16,6.599999999999999,5.339999999999998,6.400000000000002,6.059999999999998,8.259999999999998,4.88,5.339999999999999,6.58,5.659999999999999,8.639999999999995,5.419999999999999,5.739999999999999,6.58,7.499999999999998,6.68,7.979999999999997,6.619999999999996,5.999999999999998,9.279999999999998,7.4999999999999964,9.859999999999996,8.219999999999999,6.879999999999998,6.519999999999998,7.3999999999999995,8.18,6.879999999999997,7.059999999999998,6.7799999999999985,8.999999999999998,9.699999999999998,10.239999999999997,10.739999999999995,9.099999999999998,7.339999999999998,7.280000000000001,9.04,6.26,10.299999999999997,8.259999999999996,10.459999999999999,9.019999999999998,7.599999999999997,7.159999999999998,7.9199999999999955,7.4199999999999955,11.439999999999994,6.399999999999999,9.739999999999997,9.459999999999996,13.759999999999998,9.559999999999997,10.219999999999997,11.599999999999996,9.939999999999996,9.499999999999996,12.36,14.079999999999997,9.719999999999999,10.479999999999997,13.899999999999999,8.2,9.059999999999999,7.679999999999995
5,5.919999999999996,5.759999999999998,6.079999999999999,6.06,6.439999999999998,6.859999999999996,6.520000000000001,6.059999999999998,6.22,6.319999999999999,6.180000000000001,6.519999999999998,6.259999999999997,6.119999999999998,6.739999999999998,7.079999999999999,6.419999999999999,6.12,6.919999999999999,7.879999999999999,7.34,6.519999999999997,6.739999999999999,6.699999999999998,7.840000000000001,7.159999999999998,7.7799999999999985,8.339999999999998,7.3999999999999995,7.479999999999997,7.0399999999999965,8.2,7.059999999999999,7.339999999999999,7.619999999999999,8.439999999999996,7.719999999999997,8.26,7.64,8.499999999999998,7.479999999999999,7.640000000000001,7.679999999999998,7.92,7.880000000000001,7.879999999999999,8.159999999999997,9.679999999999996,8.579999999999998,7.539999999999999,8.759999999999996,7.279999999999999,10.14,8.799999999999997,9.319999999999999,8.979999999999997,10.799999999999995,8.059999999999999,8.459999999999997,9.74,9.419999999999998,9.640000000000002,10.16,10.22,9.04,9.419999999999996,9.619999999999997,8.1,9.58,8.879999999999999
6,5.799999999999996,5.599999999999997,5.9399999999999995,5.899999999999999,6.299999999999999,6.7399999999999975,6.280000000000002,5.939999999999998,6.0,6.159999999999998,5.96,6.4,6.059999999999998,6.04,6.499999999999999,6.899999999999999,6.26,6.039999999999999,6.799999999999998,7.619999999999998,7.259999999999998,6.379999999999997,6.5200000000000005,6.539999999999997,7.6800000000000015,7.059999999999998,7.699999999999999,8.2,7.199999999999998,7.319999999999996,6.939999999999998,7.999999999999999,6.9799999999999995,7.18,7.439999999999999,8.319999999999995,7.539999999999997,8.079999999999998,7.439999999999998,8.299999999999999,7.419999999999999,7.56,7.499999999999999,7.840000000000001,7.679999999999999,7.7799999999999985,7.9999999999999964,9.519999999999998,8.44,7.4399999999999995,8.659999999999995,7.239999999999999,9.980000000000002,8.679999999999996,9.239999999999997,8.979999999999997,10.599999999999994,7.959999999999999,8.319999999999997,9.559999999999999,9.159999999999998,9.500000000000002,10.0,9.980000000000002,8.879999999999999,9.28,9.419999999999998,8.04,9.44,8.86
7,7.140000000000001,7.420000000000001,8.219999999999999,6.680000000000003,8.540000000000001,9.299999999999999,8.280000000000001,7.560000000000002,8.180000000000001,8.1,9.26,7.380000000000001,8.260000000000002,8.080000000000002,7.860000000000001,10.46,7.600000000000002,7.8400000000000025,9.0,10.56,9.1,9.659999999999997,8.640000000000002,8.3,11.719999999999999,9.699999999999998,11.039999999999997,11.04,9.180000000000001,9.240000000000002,9.78,10.84,9.919999999999998,10.099999999999998,9.899999999999999,12.199999999999998,11.659999999999998,11.78,11.519999999999998,10.86,9.82,11.060000000000002,11.56,10.08,12.239999999999997,11.459999999999992,12.059999999999997,13.239999999999998,10.899999999999999,10.040000000000001,11.54,10.419999999999996,14.72,9.700000000000001,13.319999999999999,12.600000000000001,17.360000000000003,11.78,12.060000000000002,13.859999999999996,13.139999999999999,12.899999999999997,14.82,16.319999999999997,12.440000000000001,13.76,16.459999999999997,11.18,13.639999999999995,12.379999999999994
8,9.799999999999997,10.859999999999998,13.479999999999999,10.419999999999996,12.960000000000003,15.619999999999997,12.759999999999998,10.419999999999995,12.32,11.579999999999997,15.459999999999999,9.299999999999999,10.24,12.639999999999999,10.899999999999999,16.679999999999993,10.379999999999997,11.18,12.539999999999997,14.519999999999994,12.819999999999999,15.079999999999995,12.979999999999992,11.579999999999993,17.82,14.319999999999993,18.839999999999986,15.799999999999995,13.199999999999996,12.519999999999996,14.359999999999998,15.58,13.279999999999994,13.799999999999997,12.78,17.099999999999998,18.7,19.779999999999994,20.679999999999996,17.419999999999998,14.28,14.080000000000005,17.540000000000003,12.079999999999998,19.339999999999996,15.879999999999994,20.339999999999993,17.179999999999996,14.759999999999993,13.719999999999995,15.439999999999994,14.39999999999999,22.139999999999993,12.300000000000002,18.46,18.279999999999994,25.98,18.319999999999993,19.759999999999998,22.539999999999992,19.439999999999994,18.21999999999999,23.959999999999997,27.23999999999999,18.519999999999996,20.299999999999994,26.519999999999996,15.959999999999999,17.439999999999994,14.759999999999991
9,5.639999999999999,5.419999999999998,5.8,5.72,6.139999999999999,6.579999999999997,6.080000000000002,5.8199999999999985,5.779999999999999,5.999999999999998,5.740000000000001,6.239999999999998,5.859999999999998,5.9399999999999995,6.259999999999998,6.699999999999999,6.119999999999999,5.960000000000001,6.659999999999999,7.379999999999999,7.18,6.259999999999997,6.279999999999999,6.379999999999999,7.5,6.959999999999998,7.599999999999999,8.02,6.999999999999999,7.159999999999999,6.839999999999997,7.779999999999999,6.879999999999999,7.019999999999999,7.259999999999999,8.179999999999996,7.3599999999999985,7.899999999999999,7.219999999999999,8.059999999999999,7.339999999999998,7.480000000000001,7.299999999999998,7.76,7.48,7.679999999999999,7.839999999999997,9.34,8.3,7.34,8.559999999999997,7.199999999999999,9.82,8.559999999999999,9.139999999999997,8.979999999999997,10.379999999999995,7.859999999999999,8.179999999999998,9.299999999999999,8.919999999999998,9.34,9.840000000000002,9.739999999999998,8.679999999999998,9.12,9.219999999999999,7.9799999999999995,9.3,8.839999999999998
